SUID,shared name,name,selected,Name,GS_DESCR,GS_Type,Genes,gs_size,pvalue,fdr_qvalue,fwer_qvalue,ES,NES,Colouring
4706,GO:0005730,GO:0005730,FALSE,GO:0005730,nucleolus,ENR,CND00630|CND02650|CND02710|CND02860|CND03040|CND03140|CNF01240|CNG03015|CND03550|CNB04420|CND00800|CNE01090|CNK02250|CNE01440|CNE02140|CNI01060|CNF01100|CNA07710|CNB00680|CNI02630|CNA07610|CNB01270|CNE05150|CNB01360|CNH01090|CNG04180|CNL04765|CNH03430|CNF04080|CNM01820|CNA05860|CNI03280|CNA04770|CNG00720|CNA08220|CNA04950|CNA06470|CNB02830|CNB03680|CNC00790|CNC02820|CNC01210|CNC03480|CND03120|CND05450|CNE01670|CNH02690|CNE02360|CNE02660|CND02550|CNB00450|CND01190|CNG00150|CNG03650|CNG03760|CND05640|CNG00800|CNG04380|CNH00280|CNI04290|CNH00715|CNH01320|CNA08280|CNC02010|CNA07620|CNI02510|CNA07860|CNH02470|CND04940|CND05300|CNJ02640|CNF01280|CNK02890|CNI00970|CNM02290|CNI01550|CNI01770|CNI01880|CNA06980|CNA06640|CNA07200|CNA07590|CNC02570|CNJ00090|CNA08360|CNJ00220|CNB01970|CNJ00750|CNB05040|CNC00010|CNI03640|CNJ00650|CNC01770|CNN00090|CNN01880|CNC06110|CNJ01590|CNF02550|CNH00390|CNJ02290|CNA01290|CNK00460|CNF04910|CNG01500|CNG01650|CNG04690|CNK01350|CNH00060|CNA03780|CNL03890|CNN01500|CNN02440|CNL04720|CNI02020|CND02730|CNA07420|CNB00340|CNB00610|CNJ01250|CNM02050|CNB01370|CNN00120|CNB03110|CNA01540|CND03780|CNG03270|CNI01730|CNL05200|CND04240|CNC03940|CND05090|CNA01840|CNB04100|CNB01260|CNB04640|CND00460|CNL05640|CNE00590|CNE01200|CNF02230|CNM01320|CNN00480|CNA05930|CNA05935|CNA07030|CNB05580|CNA07530|CNA08230|CNB00040|CNB00540|CNB03080|CNC00100|CNB01060|CNC00240|CNC02990|CNB05270|CNB05450|CNC02190|CNC02340|CNC05910|CNC06360|CND02790|CND05510|CNC01540|CNE03760|CNF04700|CNG01210|CNG02245|CNG02910|CNL06250|CNH02180|CNI01530|CNI01790|CNJ02940|CNC03180|CNI02850|CNL04010|CNM00140|CNM00160|CNN00950|CNA02480|CNC03650|CNN01370|CNN01755|CNB02220|CNB02570|CNC05560|CNA04300|CND01790|CNC04520|CND02300|CND02940|CNE01710|CNE03320|CNE03520|CNF00090|CNF03010|CNF04820|CNI03970|CNJ00110|CNJ01990|CNN01050|CNC06460|CNB01740|CNB05550,205,0,0.0617,0.4034,-0.6106,-2.0029,-1
4707,GO:0070192,GO:0070192,FALSE,GO:0070192,chromosome organization involved in meiotic cell cycle,ENR,CNL04240|CNG03850|CNL06360|CNA05320|CND04050|CND04850|CNM01780|CNN01100|CNA06990|CNB02840|CNI01440|CNI02810|CNF01100|CNC01750|CND01530|CNG01080|CNK02970,17,0.0295,0.1682,0.9999,-0.7052,-1.5772,-0.9705
4708,GO:0005732,GO:0005732,FALSE,GO:0005732,sno(s)RNA-containing ribonucleoprotein complex,ENR,CNF00090|CNF04820|CNI03970|CND03220|CNI01060|CNK00110|CNK02595|CNK02890|CNB05580|CNL03890|CNA07590|CNB01060|CNG01500|CNN01500|CND01790|CNC04520|CNC01770|CND02940|CNE01050|CNE01710|CNE03320,21,0.018,0.146,0.983,-0.7134,-1.7028,-0.982
4709,GO:0008204,GO:0008204,FALSE,GO:0008204,ergosterol metabolic process,ENR,CNB03100|CNJ00460|CNC02410|CNM00100|CNC04470|CNC05080|CNC05660|CNC06200|CND01320|CND02520|CND06110|CNA00300|CNF01130|CNA01070|CNA01960|CNF03720|CNF04830|CNG02670|CNA08290|CNH01240,20,0.0398,0.1921,1,-0.6599,-1.5405,-0.9602
4710,GO:0000398,GO:0000398,FALSE,GO:0000398,"mRNA splicing, via spliceosome",ENR,CNE05060|CNC02380|CNE01310|CNF00860|CNH00830|CNA00090|CNA01270|CNA01920|CNA02220|CNA02820|CNA03020|CNA04430|CNB00500|CNA05400|CNA06640|CNC05100|CNA06890|CNA07200|CNA07590|CNA08360|CNB00870|CNB01970|CNB03050|CNB03290|CNB03570|CNB05040|CNC00010|CNC00570|CNC01770|CNC02390|CNC02980|CNC03370|CNC06030|CNC06080|CNC06110|CNC06350|CND00900|CND02170|CND02200|CND02870|CND02880|CND03220|CND03240|CND04780|CND05530|CNE02430|CNF00260|CNF00490|CNF02950|CNF03230|CNF03490|CNF03910|CNF03920|CNF04030|CNF04330|CNF04910|CNG01030|CNG01500|CNG01650|CNG02290|CNG03060|CNG03090|CNG03510|CNG04690|CNH00060|CNH00210|CNH02260|CNH02660|CNI01460|CNI02720|CNI02920|CNI03030|CNI03180|CNI03430|CNI03670|CNI04230|CNJ01290|CNJ02010|CNJ02650|CNJ02730|CNJ03360|CNL03890|CNL04040|CNL04290|CNL05240|CNL06380|CNN00230|CNN00450|CNN00960|CNN01500|CNN01810|CNN02440|CNA00710|CNA01350|CNA03520|CNB05520|CNA01020|CNA06730|CNB00200|CNB05340|CNC01280|CNC05120|CND02290|CND03910|CNI00630|CNI00920|CNI01130|CNI01600|CNA06620|CNE01280,110,0,0.1732,1,-0.5442,-1.5709,-1
4711,GO:0034728,GO:0034728,FALSE,GO:0034728,nucleosome organization,ENR,CNE04500|CNG00510|CNE05140|CNC02310|CNI02950|CNK01830|CNL04080|CNE03830|CNC05330|CNI03050|CNH02010|CNG01620|CNJ00880|CNA00990|CNA06840|CNL04590|CNA00540|CNB04370|CND06010|CNA06970|CND06080|CNB00560|CNG02900|CNB00570|CNB05610|CNC00880|CNA07190|CNC01110|CNH02110|CNA00750|CNC01610|CNE04440|CNJ02540|CNL05670|CNC00780|CNC01750|CNM01210,37,0.0175,0.1336,0.9425,-0.6898,-1.7648,-0.9825
4712,GO:0097346,GO:0097346,FALSE,GO:0097346,INO80-type complex,ENR,CNG00510|CNE05140|CND06010|CNH01775|CNK01830|CNL04080|CNI04050|CNB02210|CNA02600|CNJ00880|CNA00990|CNA06840|CNL04590,13,0.0185,0.139,0.9943,-0.7692,-1.6704,-0.9815
4713,GO:0016072,GO:0016072,FALSE,GO:0016072,rRNA metabolic process,ENR,CNA02760|CND02650|CND02710|CND02780|CND02860|CNE03620|CNF01240|CND03550|CNA00930|CND00800|CNF01580|CNE01090|CNE01440|CNE03020|CNE04710|CNB00200|CNB05340|CNC05120|CNF03320|CNA04950|CNB02830|CNC00500|CNC02820|CNC05710|CNG02770|CND03120|CNE01670|CNG01700|CNH02690|CNJ01380|CNB00450|CNG03650|CND06280|CNF00670|CNG00800|CNG04380|CNI02150|CNI04340|CNH00280|CNA00790|CNA08280|CNC02010|CND02660|CNH02400|CNH02460|CNH02470|CNF01680|CNL06350|CND04940|CND05300|CNF01810|CNG02350|CNI01120|CNJ02640|CNK02890|CNA00090|CNA02220|CNA03160|CNA05400|CNA07590|CNC02570|CNJ00090|CNA08360|CNB03050|CNC00010|CNJ00650|CNJ01000|CNC01770|CNN00090|CNN01880|CNC06110|CNJ01590|CND03220|CNJ02290|CNA01290|CNK00460|CNF04910|CNG01500|CNG04690|CNH00060|CNI02920|CNI03430|CNI03670|CNJ02650|CNK02595|CNA03780|CNJ03360|CNL03890|CNN01500|CNN02440|CNL04620|CNL04720|CNA07420|CNB00340|CNB00610|CNM02050|CNN00120|CNN00700|CNB03110|CNA01540|CND03780|CND04200|CNG03270|CNI01730|CNL05200|CND04240|CNN01780|CNC03940|CND05090|CNE01810|CNA01840|CNB04100|CNB01260|CNB04640|CNC04880|CND00460|CNE00590|CNE01200|CNF02230|CNH01340|CNM01320|CNN00480|CNA05930|CNA05935|CNA07030|CNB05580|CNA07530|CNA08230|CNB00040|CNB00540|CNB03080|CNC00100|CNB01060|CNB01090|CNB02750|CNC00240|CNB05270|CNB05450|CNC02190|CNC02340|CNC05910|CNC06360|CND02790|CND04480|CND05510|CNE02190|CNE03760|CNC01960|CNF04700|CNG01210|CNG02245|CNG02250|CNG02830|CNG02910|CNG03720|CNH02180|CNI01530|CNI01790|CNI02850|CNL04010|CNM00140|CNM00160|CNN00950|CNA02480|CNN01370|CNA06360|CNB02220|CNA07490|CNB02570|CNB05130|CNC04220|CNB05160|CNC05560|CNC01420|CND02475|CNA04300|CNC04020|CNC03070|CNC06340|CND01790|CNE03920|CNC04520|CND02300|CNH02040|CND02470|CNA06840|CND02940|CNE01710|CNE03320|CNE03520|CNF00090|CNF03010|CNF04820|CNI01820|CNI03970|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNN01050,200,0,0.0325,0.2282,-0.6441,-2.0565,-1
4714,GO:0051540,GO:0051540,FALSE,GO:0051540,metal cluster binding,ENR,CNI03830|CNG01590|CNE03090|CNH01530|CNG03480|CNL06050|CNK01430|CNK00950|CNA04420|CND02620|CNB01310|CNE03980|CNL05770|CNB04720|CNM00720|CNG02260|CNC02920|CNM01770|CNL05500|CNC05590|CNJ02910|CNJ01730|CNF03970|CNA00720|CNC07090|CNA04710|CNC03310|CNK00580|CNB05220|CNA00660|CND04070|CND05570|CNB03700|CND05560|CNE01920|CNE04050|CNE02310|CNE02800|CNL04340|CNG01900|CNK00560|CNA02270|CNI03410|CNF04130|CNG00160,45,0,0.0036,0.0052,0.9179,1.6097,1
4715,GO:0051307,GO:0051307,FALSE,GO:0051307,meiotic chromosome separation,ENR,CNB04120|CNG02490|CNA03600|CNL04240|CNC01510|CND04050|CNK00980|CNF03190|CNH01820|CNB00660,10,0.0128,0.1335,0.9978,-0.809,-1.6465,-0.9872
4716,GO:0097747,GO:0097747,FALSE,GO:0097747,RNA polymerase activity,ENR,CNE01650|CNB00830|CNF03750|CNF04080|CNE03720|CNB01370|CND03040|CND03140|CNG00720|CND03540|CNA07710|CND04750|CNB00680|CNB02280|CND05580|CNE05120|CNG01230|CNI02630|CNA06010|CNE05090|CNB01360|CNJ01580|CNL04765|CNF00390|CNL05020|CNJ01730|CNI00420|CNE00450|CNC02990|CNI01770|CND05820|CNK01350,32,0.0193,0.1328,0.9972,-0.6429,-1.6501,-0.9807
4717,GO:0070988,GO:0070988,FALSE,GO:0070988,demethylation,ENR,CNM01450|CNG00580|CNG00620|CNB00050|CNA00300|CNB01220|CNH02375|CNH02640|CNI02890|CND05870|CNH02530|CNK02410,12,0.0094,0.134,0.939,-0.835,-1.7675,-0.9906
4718,GO:0051303,GO:0051303,FALSE,GO:0051303,establishment of chromosome localization,ENR,CNF04200|CNA00730|CND04850|CNH00580|CNA06580|CNB02030|CNJ02500|CNB02120|CNB02840|CNI02480|CNM00940|CND04450|CND05430|CNF01100|CNC01750|CNE02525|CNE02670|CNE04540|CNF00960,19,0.0295,0.1625,0.9998,-0.6818,-1.5897,-0.9705
4719,GO:0031577,GO:0031577,FALSE,GO:0031577,spindle checkpoint signaling,ENR,CNG03850|CNH00740|CNG02070|CNA00730|CNG03150|CNH01660|CND04050|CNH03545|CNB02030|CNJ02500|CNM00940|CNN00530|CNN00070|CNI04330|CNC01510|CNA05560|CNG03780|CNE02770|CNF03190,19,0.0416,0.1941,1,-0.6617,-1.5508,-0.9584
4720,GO:0008173,GO:0008173,FALSE,GO:0008173,RNA methyltransferase activity,ENR,CNI01900|CNA02480|CNB02220|CNB02570|CNB05130|CNB05160|CNC01420|CNC04020|CND02300|CNF03010|CNI01820|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNA00760|CNB00250|CND00130|CNC00420|CNC01440|CNC01870|CNE01660|CNE03860|CNG00280|CNG02370|CNG03590|CNH01430|CNC05170|CNJ02050|CNJ03280|CNK00420|CNK00740,32,0.0195,0.1366,0.9945,-0.6459,-1.6699,-0.9805
4721,GO:0016458,GO:0016458,FALSE,GO:0016458,gene silencing,ENR,CNE04500|CNF03730|CNE01490|CNJ00250|CNI02950|CNI03430|CNL04080|CNF01870|CNL05000|CNB00500|CNC05330|CNA07200|CNI03050|CNC03670|CND03210|CNB02380|CNC03680|CNA07860|CNF02840|CNA05430|CNF01960|CNG01230|CND04550|CNJ00610|CNL04590|CNH03230|CNE01810|CNC05030|CNB04370|CNC05310|CNA03420|CNK02230|CNA08010|CNB05360|CNC00420|CNC00780|CNF01550|CNB00550|CNE02030|CNJ00490,40,0.0275,0.1433,0.9893,-0.6347,-1.6887,-0.9725
4722,GO:0071826,GO:0071826,FALSE,GO:0071826,ribonucleoprotein complex subunit organization,ENR,CNE05060|CNC02380|CNE01310|CNF00860|CNH00830|CNA06890|CNF01240|CNB03050|CNB05040|CNJ00650|CNN01880|CND00900|CND03220|CNF03230|CNF04330|CNH02050|CNH02660|CNI02720|CNI02920|CNI03670|CNE02550|CNJ03360|CNA00710|CNA01350|CNA03520|CNB05520|CNA01020|CNA06730|CNB00200|CNI00230|CNB05340|CNC01280|CNC05120|CNA02830|CND02290|CND03910|CNI00630|CNI00920|CNI01130|CNI01600|CNH01170|CNA06850|CNC02150|CND01480|CNE00550|CNE00740|CNE00790|CNA04950|CNE04090|CNA06470|CNF01530|CNB01910|CNK00210|CNB02360|CNK01450|CNB02830|CNL05370|CNA04920|CNC00350|CNA05850|CNC00500|CNB01420|CNC01060|CNC01630|CND02370|CNC02820|CND05740|CNC03010|CNE01020|CNC05360|CNE03290|CNC05710|CNF04540|CNC06990|CNK01460|CND03120|CNL05160|CND05450|CNM00700|CNE01670|CNE03060|CNG00300|CNG01700|CNG02920|CNH02690|CNJ01380|CNG03620|CNJ03370|CNK02240|CNB00450|CNC06100|CND02960|CNB01090|CND06280|CNF00670|CNF01650|CNN01700|CNF03840|CNG00800|CNG02740|CNG04380|CNI02150|CNE01280|CNI04340|CNK01950|CNK03230|CNC04220|CND02475|CNA00990|CND05580|CNA06840|CNE01050,112,0,0.0777,0.6406,-0.6617,-1.9326,-1
4723,GO:0022618,GO:0022618,FALSE,GO:0022618,ribonucleoprotein complex assembly,ENR,CNE05060|CNC02380|CNE01310|CNF00860|CNH00830|CNA06890|CNF01240|CNB03050|CNB05040|CNJ00650|CNN01880|CND03220|CNF04330|CNH02050|CNH02660|CNI02720|CNI02920|CNI03670|CNE02550|CNJ03360|CNA00710|CNA01350|CNA03520|CNB05520|CNA01020|CNA06730|CNB00200|CNI00230|CNB05340|CNC01280|CNC05120|CND02290|CND03910|CNI00630|CNI00920|CNI01130|CNI01600|CNH01170|CNA06850|CNC02150|CND01480|CNE00550|CNE00740|CNE00790|CNA04950|CNE04090|CNA06470|CNF01530|CNB01910|CNK00210|CNB02360|CNK01450|CNB02830|CNL05370|CNA04920|CNC00350|CNA05850|CNC00500|CNB01420|CNC01060|CNC01630|CND02370|CNC02820|CND05740|CNC03010|CNE01020|CNC05360|CNE03290|CNC05710|CNF04540|CNC06990|CNK01460|CND03120|CNL05160|CND05450|CNM00700|CNE01670|CNE03060|CNG00300|CNG01700|CNG02920|CNH02690|CNJ01380|CNG03620|CNJ03370|CNK02240|CNB00450|CNC06100|CND02960|CNB01090|CND06280|CNF00670|CNF01650|CNN01700|CNF03840|CNG00800|CNG02740|CNG04380|CNI02150|CNI04340|CNK01950|CNK03230|CNC04220|CND02475|CNA00990|CND05580|CNA06840|CNE01050,108,0,0.0685,0.4971,-0.6675,-1.9768,-1
4724,GO:0006396,GO:0006396,FALSE,GO:0006396,RNA processing,ENR,CND00630|CND01220|CND01650|CND02250|CND02530|CNA02760|CND02650|CND02710|CND02780|CND02820|CND02860|CND03400|CND03550|CND05850|CNE00360|CND00800|CNF01580|CNE01090|CNK02250|CNC01750|CNE01440|CNC05170|CND01140|CNE01540|CND06190|CNF00100|CNE01790|CNF00150|CNF02520|CNI01900|CNJ00670|CNM00110|CNM01470|CNC02800|CNE02300|CNI01060|CNE02440|CNN01800|CNE02550|CNE02810|CNE03310|CNE03420|CNE04140|CNG01230|CNE04710|CNF00780|CNA00760|CNB00250|CNC00420|CNC01440|CNF01910|CNC01870|CNE01660|CNF02020|CNE02590|CNG00280|CNG02370|CNF02850|CNG03590|CNH01430|CNJ02050|CNF03310|CNJ03280|CNF03320|CNK00420|CNK00740|CNC01370|CNF03730|CNH03600|CNI00670|CNN00820|CNF04680|CNB02860|CNG00720|CNG01010|CNG01105|CNA04950|CNG02010|CNG02060|CNB02830|CNC00500|CNC02820|CNC05710|CNG02690|CNG02770|CND03120|CNE01670|CNG01700|CNH02690|CNJ01380|CNB00450|CNG03650|CND06280|CNG03760|CNF00670|CNG03870|CNN01700|CNG00800|CNG04380|CNA03820|CNI02150|CNA05950|CNI04340|CNB04270|CNC04270|CNH00280|CNC06160|CNH00300|CND05970|CNE03090|CNE04150|CNE04595|CNF00550|CNF02620|CNH00130|CNH00715|CNH00410|CNI04200|CNK00950|CNK02080|CNL05330|CNL06320|CNH02400|CNH02460|CNH02470|CNH02710|CNH03230|CNI00130|CNI01120|CNI01160|CNA02240|CNI01450|CNA04140|CNE02870|CNI00050|CNB04410|CNE01870|CNI01880|CNA03160|CNC02570|CNJ00090|CNJ00650|CNN00090|CNN01880|CNJ01590|CNJ02290|CND01850|CNK00460|CND05500|CNK00830|CNK01590|CNK01970|CNK02595|CNL04620|CNL04720|CNL05410|CNM01360|CNA06620|CNM01980|CNM02050|CNN00120|CNN00700|CNN00830|CNN01780|CNB03080|CNE01280|CNF01160|CNA02480|CNB02220|CNB02570|CNB05130|CNB05160|CNC01420|CNC04020|CNC06340|CND01790|CND02300|CND02470|CND02940|CNE01710|CNE03320|CNE03520|CNF00090|CNF03010|CNF04820|CNI01820|CNI03970|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNN01050|CNE05060|CNB00500|CNC05100|CNF01240|CNA00710|CNA01350|CNA03520|CNB05520|CNA01020|CNA06730|CNB00200|CNB05340|CNC01280|CNC05120|CND02290|CND03910|CNI00630|CNI00920|CNI01130|CNI01600|CNA00790|CNA08280|CNC02010|CND02660|CND04900|CND05580|CNF01680|CNJ02470|CNL06350|CND04940|CND05300|CNF01810|CNG02350|CNJ02640|CNK02890|CND00130|CNC02380|CNE01310|CNF00860|CNH00830|CNA00090|CNA01270|CNA01920|CNA02220|CNA02820|CNA03020|CNA04430|CNA05400|CNA06640|CNA06890|CNA07200|CNA07590|CNA08360|CNB00870|CNB01970|CNB03050|CNB03290|CNB03570|CNB05040|CNC00010|CNC00570|CNC01770|CNC02390|CNC02980|CNC03370|CNC06030|CNC06080|CNC06110|CNC06350|CND00900|CND02170|CND02200|CND02870|CND02880|CND03220|CND03240|CND04780|CND05530|CNE02430|CNF00260|CNF00490|CNF02950|CNF03230|CNA01290|CNF03490|CNF03910|CNF03920|CNF04030|CNA01730|CNF04330|CNF04910|CNG01030|CNG01500|CNG01650|CNG02290|CNG03060|CNG03090|CNG03510|CNG04690|CNH00060|CNA02740|CNH00210|CNH02260|CNH02660|CNI01460|CNI02720|CNI02920|CNI03030|CNI03180|CNI03430|CNI03670|CNI04230|CNA03460|CNJ01290|CNJ02010|CNA03560|CNJ02650|CNA03780|CNJ02730|CNJ03360|CNL03890|CNL04040|CNL04290|CNL05240|CNL06380|CNN00230|CNN00450|CNA05330|CNN00960|CNN01500|CNN01810|CNN02440|CNC01760|CNC05820|CNJ00840|CNK00570|CND03670|CNE00310|CNE04260|CNA06210|CNA07420|CNJ02320|CNB00060|CNC05650|CNB00340|CNB00610|CNB01070|CNB01130|CNB01640|CNB01690|CNB01980|CNB02560|CNB03110|CNA01540|CNB03195|CND03780|CND04200|CNG03270|CNI01730|CNL05200|CND04240|CNC03940|CND05090|CNE01810|CNA01840|CNB04100|CNB01260|CNB04290|CNB04370|CNB04640|CNC04880|CND00460|CNE00590|CNE01200|CNF02230|CNH01340|CNM01320|CNN00480|CNA05930|CNB05350|CNA05935|CNA07030|CNB05580|CNA07530|CNA08230|CNB00040|CNB00540|CNC00100|CNB01060|CNB01090|CNB02750|CNC00240|CNB05270|CNB05450|CNC02190|CNC02340|CNC05910|CNC06360|CNC01375|CND02790|CND04480|CNC01430|CND05510|CNE02190|CNE03760|CNC01960|CNF04700|CNG01210|CNG02245|CNG02250|CNG02830|CNG02910|CNG03720|CNH02180|CNI01530|CNI01790|CNI02850|CNL04010|CNM00140|CNM00160|CNN00950|CNC03650|CNN01370|CNA06360|CNC03670|CNA07490|CNC03680|CNC04220|CNC05560|CND02475|CNA04300|CNC03070|CNE03920|CNC04520|CNH02040|CNA06840|CNA03390|CNC05030|CNC05940|CNC06460|CNC06740,433,0,0.0702,0.5186,-0.5673,-1.9706,-1
4725,GO:0022613,GO:0022613,FALSE,GO:0022613,ribonucleoprotein complex biogenesis,ENR,CNE05060|CNA02760|CND02650|CND02710|CND02780|CND02860|CNF01240|CND03550|CNE04980|CND00800|CNF01580|CNE01090|CNH02050|CNE01440|CNJ00230|CNJ02260|CNJ03110|CNE02550|CNL05120|CNE04710|CNA00710|CNA01350|CNA03520|CNB05520|CNA01020|CNA06730|CNB00200|CNB05340|CNC01280|CNC05120|CND02290|CND03910|CNI00630|CNI00920|CNI01130|CNI01600|CNF03320|CNH01170|CNA05860|CNA06180|CNA07310|CNA06850|CNA07990|CNC02150|CND01480|CNE00550|CNA08220|CNE00740|CNE00790|CNA04950|CNB00600|CNE04090|CNA06470|CNF01530|CNB01910|CNH00700|CNK00210|CNB02360|CNK01450|CNB02830|CNB03680|CNL05370|CNA04920|CNC00350|CNA05850|CNC00500|CNB01420|CNC01060|CNC01630|CND02370|CNC00790|CNC02820|CND05740|CNC01210|CNC03010|CNE01020|CNC05360|CNE03290|CNC03480|CNC05710|CNF04540|CNC06990|CNG02770|CNK01460|CND03120|CNL05160|CND05450|CNM00700|CNE01670|CNE03060|CNG00300|CNG01700|CNG02920|CNH02690|CNJ01380|CNG03620|CNJ03370|CND02550|CNK02240|CNB00450|CNG03650|CNC06100|CND02960|CND06280|CND05640|CNF00670|CNF01650|CNN01700|CNF03840|CNG00800|CNG02740|CNG04380|CNI02150|CNI04340|CNF02580|CNK01950|CNH00280|CNK03230|CNG01950|CNH01320|CNA00790|CNA08280|CNI01830|CNC02010|CNI02510|CND02660|CNH02400|CNB05030|CNH02460|CNH02470|CND05580|CNF01680|CNF01790|CNL06350|CNK01340|CND04940|CND05300|CNF01810|CNG02350|CNI01120|CNJ02640|CNK02890|CNM02290|CNC02380|CNE01310|CNF00860|CNH00830|CNA00090|CNA02220|CNA03160|CNA05400|CNA06980|CNA07330|CNA06890|CNC00330|CNC01470|CNA07590|CNC02570|CNJ00090|CNA08360|CND03210|CND04460|CNE02890|CNB03050|CNF04670|CNG01660|CNG02750|CNB05040|CNG04080|CNC00010|CNI03640|CNJ00650|CNC01770|CNK01600|CNN00090|CNN01880|CNC06110|CNJ01590|CNF02550|CND03220|CNJ02290|CNA01290|CNF04330|CNK00460|CNF04910|CNG01500|CNG04690|CNH00060|CNH02660|CNI02720|CNI02920|CNI03430|CNI03670|CNJ02650|CNK02595|CNA03780|CNJ03360|CNL03890|CNN01500|CNN02440|CNL04620|CNL04720|CNI00230|CNA07420|CNB00340|CNB00610|CNM02050|CNN00120|CNN00700|CNB03110|CNA01540|CND03780|CND04200|CNG03270|CNI01730|CNL05200|CND04240|CNN01780|CNC03940|CND05090|CNE01810|CNA01840|CNB04100|CNB01260|CNB04640|CNC04880|CND00460|CNE00590|CNE01200|CNF02230|CNH01340|CNM01320|CNN00480|CNA05930|CNA05935|CNA07030|CNB05580|CNA07530|CNA08230|CNB00040|CNB00540|CNB03080|CNC00100|CNB01060|CNB01090|CNB02750|CNC00240|CNB05270|CNB05450|CNC02190|CNC02340|CNC05910|CNC06360|CND02790|CND04480|CND05510|CNE02190|CNE03760|CNC01960|CNF04700|CNG01210|CNG02245|CNG02250|CNG02830|CNG02910|CNG03720|CNH02180|CNI01530|CNI01790|CNI02850|CNL04010|CNM00140|CNM00160|CNN00950|CNA02480|CNN01370|CNA00950|CNA06360|CNB02220|CNA07490|CNB02570|CNB05130|CNC04220|CNB05160|CNC05560|CNC01420|CND02475|CNA04300|CNC04020|CNC03070|CNC06340|CND01790|CNE03920|CNC04520|CND02300|CNH02040|CNA00990|CND02470|CNA06840|CND02940|CNE01050|CNE01710|CNE03320|CNE03520|CNF00090|CNF03010|CNA00330|CNF04820|CNI01820|CNI03970|CNJ00110|CNJ01990|CNJ02130|CNK00110|CNN01050|CNA07980|CNB05550|CNB04500,318,0,0.018,0.0823,-0.6325,-2.1204,-1
4726,GO:0006397,GO:0006397,FALSE,GO:0006397,mRNA processing,ENR,CNE05060|CNC02380|CNE01310|CNF00860|CNH00830|CNA00090|CND02250|CNA01270|CNA01920|CND02530|CNA02220|CNA02820|CNA03020|CNA04430|CNB00500|CNA05400|CND02820|CNA06640|CNC05100|CNA06890|CNA07200|CNA07590|CNA08360|CNB00870|CND03400|CNB01970|CNB03050|CNB03290|CNB03570|CNB05040|CNC00010|CNC00570|CNC01770|CNC02390|CNC02980|CNC03370|CNC06030|CNC06080|CNC06110|CNC06350|CND00900|CND05850|CND02170|CND02200|CND02870|CND02880|CND03220|CND03240|CND04780|CND05530|CNE02430|CNE00360|CNF00260|CNF00490|CNF02950|CNF03230|CNF03490|CND01850|CNF01580|CNF03910|CNF03920|CNF04030|CNA01730|CNF04330|CNF04910|CNC01750|CNG01030|CNG01500|CNK00830|CNG01650|CNG02290|CNG03060|CNE01540|CNG03090|CNG03510|CNG04690|CNH00060|CNA02740|CNH00210|CNK01590|CNH02260|CNH02660|CNI01460|CNI02720|CNI02920|CNI03030|CNI03180|CNI03430|CNI03670|CNI04230|CNE02550|CNJ01290|CNJ02010|CNJ02650|CNJ02730|CNJ03360|CNL03890|CNL04040|CNL04290|CNE03420|CNL05240|CNL06380|CNN00230|CNN00450|CNA05330|CNN00960|CNN01500|CNN01810|CNN02440|CNA00710|CNA01350|CNA03520|CNB05520|CNE04260|CNA01020|CNA06210|CNA06730|CNB00200|CNB05340|CNC01280|CNC05120|CND02290|CND03910|CNF00780|CNI00630|CNI00920|CNI01130|CNI01600|CNC01440|CNF01910|CNF02020|CNJ02320|CNB00060|CNC05650|CNF02850|CNA06620|CNB01070|CNB01130|CNF04680|CNB01690|CNB01980|CNG01010|CNB02560|CNB03195|CNB04290|CNB04370|CNG02690|CNE01200|CNG03870|CNN01700|CNE01280|CNC01430|CNH00300|CNF01160|CND04900|CND05580|CNH02710|CNH03230|CNJ02470|CNL06350|CNI00130|CNF01810|CNC06460|CNI01160|CNI01450,165,0,0.1455,0.9992,-0.5267,-1.6222,-1
4727,GO:0003682,GO:0003682,FALSE,GO:0003682,chromatin binding,ENR,CNE01490|CNM01820|CNL04080|CNI04020|CNA07890|CNC05330|CNI03050|CNI01190|CNG01820|CNJ00880|CNN01345|CND04550|CND05070|CNA00540|CND05720|CNB04370|CNA05290|CNB00570|CNG03040|CNB05320|CNC01110|CNB02640|CNE04440|CNJ02540|CNA00400|CNA01820|CNA06400|CNC00780|CNC00180|CNE01220|CNF04130|CND01530|CNE01590|CNC01390|CNE02030|CNG00510|CND04850|CNJ00970|CNC02310|CNA03310|CNI02950|CNJ02920|CNK01320|CNF04720|CNK02410|CNL06800|CNE03080|CNM00780|CNH02010|CNI02510|CNB04200|CNA05430|CNH02510|CNL04500|CNE03440|CNH02980|CNA03390|CNH01090|CNG04180|CNK02230|CNL05275|CNC06330|CNI01440|CNB05360|CNB00050|CNF01550|CNM01210|CNB00390|CNK02970,69,0,8e-04,0.0023,-0.7863,-2.242,-1
